,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,night_shifts,professional_roles,accept_incomplete_resumes,experience,employment,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context
0,115421503,False,Руководитель строительства (Башкортостан),,False,False,"{'id': '99', 'name': 'Уфа', 'url': 'https://api.hh.ru/areas/99'}","{'from': 200000, 'to': 250000, 'currency': 'RUR', 'gross': True}","{'id': 'anonymous', 'name': 'Анонимная'}",,,,2025-01-13T15:03:28+0300,2025-01-13T15:03:28+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115421503,,https://api.hh.ru/vacancies/115421503?host=hh.ru,https://hh.ru/vacancy/115421503,[],"{'name': 'Крупный производственный холдинг федерального уровня', 'trusted': True}","{'requirement': '...и гражданское <highlighttext>строительство</highlighttext>""). Опыт работы в структурах заказчика по промышленному <highlighttext>строительству</highlighttext>. Желателен опыт работы в генподрядных структурах на <highlighttext>строительстве</highlighttext> промышленных...', 'responsibility': '...на объекте <highlighttext>строительства</highlighttext> силами подрядных структур. Организация и координация работ подрядчиков. Контроль выполнения графика работ, соблюдения технологии <highlighttext>строительства</highlighttext> и качества...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '108', 'name': 'Руководитель строительного проекта'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
1,115409760,False,Семейный водитель,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': None, 'to': 150000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Староволынская улица', 'building': '15к1', 'lat': 55.715155, 'lng': 37.480031, 'description': None, 'raw': 'Москва, Староволынская улица, 15к1', 'metro': {'station_name': 'Матвеевское', 'line_name': 'МЦД-4', 'station_id': '136.901', 'line_id': '136', 'lat': 55.704722, 'lng': 37.482222}, 'metro_stations': [{'station_name': 'Матвеевское', 'line_name': 'МЦД-4', 'station_id': '136.901', 'line_id': '136', 'lat': 55.704722, 'lng': 37.482222}, {'station_name': 'Славянский бульвар', 'line_name': 'Арбатско-Покровская', 'station_id': '3.176', 'line_id': '3', 'lat': 55.729542, 'lng': 37.470973}, {'station_name': 'Славянский бульвар', 'line_name': 'МЦД-1', 'station_id': '131.801', 'line_id': '131', 'lat': 55.729722, 'lng': 37.470556}], 'id': '17263881'}",,,2025-01-13T13:29:06+0300,2025-01-13T13:29:06+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115409760,,https://api.hh.ru/vacancies/115409760?host=hh.ru,https://hh.ru/vacancy/115409760,[],"{'id': '8930319', 'name': 'Майнинг Депо', 'url': 'https://api.hh.ru/employers/8930319', 'alternate_url': 'https://hh.ru/employer/8930319', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6513197.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/6513198.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/1223189.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=8930319', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Отличное знание Москвы, постоянное поддержание в актуальном состоянии с учетом дорожного <highlighttext>строительства</highlighttext>. - Умение составлять маршрут как с навигатором, так и...', 'responsibility': 'Обратите внимание, что машину нужно забирать и возвращать каждый вечер в гараж. - Выполнение поручений работодателя (покупки в магазинах, химчистка и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'FIELD_WORK', 'name': 'Разъездной'}]","[{'id': 'HOURS_12', 'name': '12\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '21', 'name': 'Водитель'}]",True,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
2,115442075,False,Руководитель направления закупок,"{'id': '733-733-integra', 'name': 'ЛАНИТ- Интеграция'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Мурманский проезд', 'building': '14к1', 'lat': 55.807015, 'lng': 37.622315, 'description': None, 'raw': 'Москва, Мурманский проезд, 14к1', 'metro': {'station_name': 'Алексеевская', 'line_name': 'Калужско-Рижская', 'station_id': '6.8', 'line_id': '6', 'lat': 55.807794, 'lng': 37.638699}, 'metro_stations': [{'station_name': 'Алексеевская', 'line_name': 'Калужско-Рижская', 'station_id': '6.8', 'line_id': '6', 'lat': 55.807794, 'lng': 37.638699}, {'station_name': 'Марьина Роща', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.185', 'line_id': '10', 'lat': 55.793723, 'lng': 37.61618}, {'station_name': 'Рижская', 'line_name': 'Калужско-Рижская', 'station_id': '6.126', 'line_id': '6', 'lat': 55.792494, 'lng': 37.636114}], 'id': '385530'}",,,2025-01-13T17:47:39+0300,2025-01-13T17:47:39+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115442075,,https://api.hh.ru/vacancies/115442075?host=hh.ru,https://hh.ru/vacancy/115442075,[],"{'id': '733', 'name': 'ЛАНИТ', 'url': 'https://api.hh.ru/employers/733', 'alternate_url': 'https://hh.ru/employer/733', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/2627354.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/2627353.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/546470.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=733', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы в должности руководителя отдела закупок или направления закупок не менее 5 лет. Знание рынка, умение проводить анализ рынка...', 'responsibility': 'Организация и контроль работы сотрудников в пресейлах. Организация и контроль обеспечения объектов <highlighttext>строительства</highlighttext> необходимыми ТМЦ (строительные материалы, оборудование, спецодежда и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'FIELD_WORK', 'name': 'Разъездной'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '66', 'name': 'Менеджер по закупкам'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
3,115429861,False,Директор по закупкам,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Навашино', 'street': 'Проезжая улица', 'building': '4/14', 'lat': 55.539319, 'lng': 42.185604, 'description': None, 'raw': 'Навашино, Проезжая улица, 4/14', 'metro': None, 'metro_stations': [], 'id': '1504844'}",,,2025-01-13T16:07:51+0300,2025-01-13T16:07:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115429861,,https://api.hh.ru/vacancies/115429861?host=hh.ru,https://hh.ru/vacancy/115429861,[],"{'id': '112526', 'name': 'Окская судоверфь', 'url': 'https://api.hh.ru/employers/112526', 'alternate_url': 'https://hh.ru/employer/112526', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/2612561.png', '240': 'https://img.hhcdn.ru/employer-logo/2612562.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/542772.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=112526', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Образование высшее и стаж работы на руководящих должностях в области закупок – не менее 5-ти лет.', 'responsibility': 'Координация закупок и поставок материалов и оборудования для <highlighttext>строительства</highlighttext> судов, взаимодействие с поставщиками; управление системой материальных запасов, прогноз расхода и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '66', 'name': 'Менеджер по закупкам'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
4,115413519,False,Операционный директор,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': None, 'building': 'Обводный канал', 'lat': 59.91293701524082, 'lng': 30.369588698032842, 'description': None, 'raw': 'Санкт-Петербург, Обводный канал', 'metro': {'station_name': 'Лиговский проспект', 'line_name': 'Лахтинско-Правобережная', 'station_id': '17.239', 'line_id': '17', 'lat': 59.920811, 'lng': 30.355055}, 'metro_stations': [{'station_name': 'Лиговский проспект', 'line_name': 'Лахтинско-Правобережная', 'station_id': '17.239', 'line_id': '17', 'lat': 59.920811, 'lng': 30.355055}, {'station_name': 'Обводный Канал', 'line_name': 'Фрунзенско-Приморская', 'station_id': '18.252', 'line_id': '18', 'lat': 59.914686, 'lng': 30.34815}, {'station_name': 'Площадь Александра Невского 1', 'line_name': 'Невско-Василеостровская', 'station_id': '16.231', 'line_id': '16', 'lat': 59.924369, 'lng': 30.384989}, {'station_name': 'Площадь Александра Невского 2', 'line_name': 'Лахтинско-Правобережная', 'station_id': '17.240', 'line_id': '17', 'lat': 59.923563, 'lng': 30.383421}], 'id': '12827727'}",,,2025-01-13T13:58:07+0300,2025-01-13T13:58:07+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115413519,,https://api.hh.ru/vacancies/115413519?host=hh.ru,https://hh.ru/vacancy/115413519,[],"{'id': '3499278', 'name': 'ИНКОР', 'url': 'https://api.hh.ru/employers/3499278', 'alternate_url': 'https://hh.ru/employer/3499278', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6545041.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/6545042.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/1231150.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3499278', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Образование - высшее техническое/экономическое/менеджмент. Опыт на руководящих должностях в качестве генерального директора, исполнительного директора, операционного директора в компаниях с...', 'responsibility': 'Эффективное операционное управление Компании: планирование, контроль, учет, анализ. Участие в разработке стратегических целей компании и формирование планов по их достижению. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '87', 'name': 'Операционный директор (COO)'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
5,115396243,False,Строитель/плотник (Австралия),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 350000, 'to': 500000, 'currency': 'RUR', 'gross': True}","{'id': 'anonymous', 'name': 'Анонимная'}",,,,2025-01-13T12:03:41+0300,2025-01-13T12:03:41+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115396243,,https://api.hh.ru/vacancies/115396243?host=hh.ru,https://hh.ru/vacancy/115396243,[],"{'name': 'Сидней Констракшен', 'trusted': True}","{'requirement': 'В Австралии не принято «кидать» сотрудников - ваши права защищены австралийским законодательством, которое работает. -ваш опыт в <highlighttext>строительстве</highlighttext> не менее ТРЕХ...', 'responsibility': 'Мы базируемся в Австралии - городе Сиднее. Компания с русскоязычным руководством. -помощь в получении сертификата по безопасности (whitecard).'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '102', 'name': 'Разнорабочий'}]",True,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
6,115395608,False,Главный специалист Управления перспективного развития,,False,False,"{'id': '54', 'name': 'Красноярск', 'url': 'https://api.hh.ru/areas/54'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T12:01:00+0300,2025-01-13T12:01:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115395608,,https://api.hh.ru/vacancies/115395608?host=hh.ru,https://hh.ru/vacancy/115395608,[],"{'id': '8434', 'name': 'РусГидро', 'url': 'https://api.hh.ru/employers/8434', 'alternate_url': 'https://hh.ru/employer/8434', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/384237.png', '90': 'https://img.hhcdn.ru/employer-logo/311380.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/230249.gif'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=8434', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование по направлению «Электро- и теплоэнергетика», уровень – специалитет или магистратура. Стаж работы в энергетике по профилю деятельности Управления не...', 'responsibility': 'Анализ прогнозных объемов капитальных вложений в <highlighttext>строительство</highlighttext> (реконструкцию) объектов электросетевого хозяйства. Анализ расчетов электроэнергетичеких режимов и статической устойчивости, противоаварийной автоматики. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '40', 'name': 'Другое'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
7,115406719,False,Водитель,,False,False,"{'id': '79', 'name': 'Саратов', 'url': 'https://api.hh.ru/areas/79'}","{'from': 50000, 'to': 120000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Саратов', 'street': 'Песчано-Уметская улица', 'building': '10А', 'lat': 51.603938, 'lng': 45.889484, 'description': None, 'raw': 'Саратов, Песчано-Уметская улица, 10А', 'metro': None, 'metro_stations': [], 'id': '3165711'}",,,2025-01-13T13:10:50+0300,2025-01-13T13:10:50+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115406719,,https://api.hh.ru/vacancies/115406719?host=hh.ru,https://hh.ru/vacancy/115406719,[],"{'id': '591990', 'name': 'МГ', 'url': 'https://api.hh.ru/employers/591990', 'alternate_url': 'https://hh.ru/employer/591990', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1073595.png', '240': 'https://img.hhcdn.ru/employer-logo/5915010.png', '90': 'https://img.hhcdn.ru/employer-logo/5915009.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=591990', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт вождения ТС (от 3-х лет). Ваше желание работать. Права категорий B и C.', 'responsibility': '9 производственных площадок в 7 субъектах РФ. Развозом готовой продукции по клиентам. Контролем за правильностью оформления документов. Отслеживать техническое состояние...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '21', 'name': 'Водитель'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
8,115428417,False,Директор департамента подготовки производства,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 398000, 'to': 398000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T15:57:11+0300,2025-01-13T15:57:11+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115428417,,https://api.hh.ru/vacancies/115428417?host=hh.ru,https://hh.ru/vacancy/115428417,[],"{'id': '117712', 'name': 'ГСП-2', 'url': 'https://api.hh.ru/employers/117712', 'alternate_url': 'https://hh.ru/employer/117712', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6301302.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/1170216.jpg', '240': 'https://img.hhcdn.ru/employer-logo/6301303.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=117712', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Образование высшее: «Проектирование, сооружение и эксплуатация нефтегазопроводов и нефтегазохранилищ»/ /«ПГС»/«Нефтегазовое дело»/«Техника и технология <highlighttext>строительства</highlighttext>». Опыт работы по направлению...', 'responsibility': 'Планирование, организация и контроль сроков загрузки потребности для комплектации объектов <highlighttext>строительства</highlighttext> в ЕСЦУЗ. Формирование предзакупочной документации для выбора субподрядчика на...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '80', 'name': 'Начальник производства'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
9,115375725,False,Инженер по списанию ТМЦ (производственно-технический отдел),,False,False,"{'id': '15', 'name': 'Астрахань', 'url': 'https://api.hh.ru/areas/15'}","{'from': 91954, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астрахань', 'street': 'улица Красная Набережная', 'building': '69', 'lat': 46.35129, 'lng': 48.053076, 'description': None, 'raw': 'Астрахань, улица Красная Набережная, 69', 'metro': None, 'metro_stations': [], 'id': '11837730'}",,,2025-01-13T10:28:53+0300,2025-01-13T10:28:53+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115375725,,https://api.hh.ru/vacancies/115375725?host=hh.ru,https://hh.ru/vacancy/115375725,[],"{'id': '4861305', 'name': 'Современные Системы Реновации', 'url': 'https://api.hh.ru/employers/4861305', 'alternate_url': 'https://hh.ru/employer/4861305', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6809334.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1297262.png', '240': 'https://img.hhcdn.ru/employer-logo/6809335.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4861305', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы от 3 лет. Умение работать с большими объемами и в режиме большой загрузки. Высокая внимательность. Нание нормативных требований.', 'responsibility': 'Подготовка итоговых таблиц с данными по результатам проведенной работы за период <highlighttext>строительства</highlighttext>. Работа с материально ответственными лицами по вопросам перемещения...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '18', 'name': 'Бухгалтер'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
10,115442387,False,Персональный личный водитель,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T17:48:20+0300,2025-01-13T17:48:20+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115442387,,https://api.hh.ru/vacancies/115442387?host=hh.ru,https://hh.ru/vacancy/115442387,[],"{'id': '5249683', 'name': 'Союз', 'url': 'https://api.hh.ru/employers/5249683', 'alternate_url': 'https://hh.ru/employer/5249683', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/7062763.png', '90': 'https://img.hhcdn.ru/employer-logo/7062762.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1360713.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5249683', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Обязателен опыт персонального/семейного водителя от 3-х лет. Права категории В. Отличное знание Москвы, выбор оптимального маршрута движения. ', 'responsibility': 'Обеспечение безопасного и комфортного передвижения руководителя. Своевременная подача автомобиля. Заблаговременное планирование оптимального маршрута движения. Уход за автомобилем, регулярный осмотр и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'FIELD_WORK', 'name': 'Разъездной'}]","[{'id': 'HOURS_9', 'name': '9 часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '21', 'name': 'Водитель'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'part', 'name': 'Частичная занятость'}","{'id': 'PART', 'name': 'Частичная'}",False,,False,
11,115348989,False,Администратор офиса,,False,False,"{'id': '68', 'name': 'Омск', 'url': 'https://api.hh.ru/areas/68'}","{'from': 55000, 'to': 65000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Омск', 'street': 'улица Крупской', 'building': '12к1А', 'lat': 54.995942, 'lng': 73.314232, 'description': None, 'raw': 'Омск, улица Крупской, 12к1А', 'metro': None, 'metro_stations': [], 'id': '16230363'}",,,2025-01-13T08:13:31+0300,2025-01-13T08:13:31+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115348989,,https://api.hh.ru/vacancies/115348989?host=hh.ru,https://hh.ru/vacancy/115348989,[],"{'id': '1066018', 'name': 'Брусника', 'url': 'https://api.hh.ru/employers/1066018', 'alternate_url': 'https://hh.ru/employer/1066018', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/3958720.png', '90': 'https://img.hhcdn.ru/employer-logo/3958719.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/879461.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1066018', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование. Знания деловой переписки и коммуникации. Базовые знания 1С. Высокая эмпатия к людям. Уверенные навыки работы с ПК...', 'responsibility': 'Обеспечивать бесперебойную работу офиса, своевременную замену расходных материалов (канцелярии, хозтоваров), контролировать чистоту помещения. Организовывать прием гостей. Администрировать встречи и совещания...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '8', 'name': 'Администратор'}]",True,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
12,115370849,False,Технический Директор,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T10:03:05+0300,2025-01-13T10:03:05+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115370849,,https://api.hh.ru/vacancies/115370849?host=hh.ru,https://hh.ru/vacancy/115370849,[],"{'id': '4930', 'name': 'Hill International', 'url': 'https://api.hh.ru/employers/4930', 'alternate_url': 'https://hh.ru/employer/4930', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/310422.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/383279.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/231261.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4930', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы в аналогичной должности в федеральной рознице, производственных компаниях или промышленном <highlighttext>строительстве</highlighttext> (EPC – контрактинг). Высочайшая техническая компетентность и творческий...', 'responsibility': 'Поставки, монтаж и наладку оборудования. <highlighttext>Строительство</highlighttext> объектов под ключ (встроенные помещения). Выполнение функций технического заказчика. Разработку, внедрение и контроль стандартов...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '125', 'name': 'Технический директор (CTO)'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
13,115390619,False,Персональный водитель,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 100000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T11:40:45+0300,2025-01-13T11:40:45+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115390619,,https://api.hh.ru/vacancies/115390619?host=hh.ru,https://hh.ru/vacancy/115390619,[],"{'id': '3211196', 'name': 'Indecom Group', 'url': 'https://api.hh.ru/employers/3211196', 'alternate_url': 'https://hh.ru/employer/3211196', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/4151285.png', '90': 'https://img.hhcdn.ru/employer-logo/4151284.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/927681.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3211196', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Наличие ВУ категории В. Опыт работы от 3 лет персональным водителем руководителя. Опыт работы в семье с детьми. ', 'responsibility': 'Планирование маршрута с учетом дорожной обстановки. Поддержание автомобиля в чистоте и исправном техническом состоянии (регулярная мойка и уборка, своевременное обслуживание). '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'FIELD_WORK', 'name': 'Разъездной'}]","[{'id': 'FLEXIBLE', 'name': 'По\xa0договорённости'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '90', 'name': 'Охранник'}]",True,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
