,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,branding,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,night_shifts,professional_roles,accept_incomplete_resumes,experience,employment,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context
0,115380095,False,Менеджер по браку,,False,False,"{'id': '1512', 'name': 'Волжский (Волгоградская область)', 'url': 'https://api.hh.ru/areas/1512'}","{'from': 60000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'рабочий поселок Средняя Ахтуба', 'street': 'Промышленная улица', 'building': '12', 'lat': 48.723076, 'lng': 44.872034, 'description': None, 'raw': 'рабочий поселок Средняя Ахтуба, Промышленная улица, 12', 'metro': None, 'metro_stations': [], 'id': '852098'}",,,2025-01-13T10:48:20+0300,2025-01-13T10:48:20+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115380095,"{'type': 'MAKEUP', 'tariff': None}",,https://api.hh.ru/vacancies/115380095?host=hh.ru,https://hh.ru/vacancy/115380095,[],"{'id': '1073798', 'name': 'ТД ГраСС', 'url': 'https://api.hh.ru/employers/1073798', 'alternate_url': 'https://hh.ru/employer/1073798', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1073798', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Уверенный пользователь ПК (Word, Exсel). Знание специфики процессов товародвижения (приемка, учет, возврат, брак, оформление сопровождающей документации). Желателен опыт работы в...', 'responsibility': 'Работа с браком на складе. Формирование документов на списание брака - акты утилизации, акты на списание товара, акты возврата поставщику. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '127', 'name': 'Товаровед'}]",True,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
1,115429861,False,Директор по закупкам,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Навашино', 'street': 'Проезжая улица', 'building': '4/14', 'lat': 55.539319, 'lng': 42.185604, 'description': None, 'raw': 'Навашино, Проезжая улица, 4/14', 'metro': None, 'metro_stations': [], 'id': '1504844'}",,,2025-01-13T16:07:51+0300,2025-01-13T16:07:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115429861,,,https://api.hh.ru/vacancies/115429861?host=hh.ru,https://hh.ru/vacancy/115429861,[],"{'id': '112526', 'name': 'Окская судоверфь', 'url': 'https://api.hh.ru/employers/112526', 'alternate_url': 'https://hh.ru/employer/112526', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/2612561.png', '240': 'https://img.hhcdn.ru/employer-logo/2612562.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/542772.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=112526', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Образование высшее и стаж работы на руководящих должностях в области закупок – не менее 5-ти лет.', 'responsibility': 'Координация закупок и поставок материалов и оборудования для строительства судов, взаимодействие с поставщиками; управление системой материальных запасов, прогноз расхода и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '66', 'name': 'Менеджер по закупкам'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
2,115403191,False,Начальник транспортного отдела,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': '3-я Рыбинская улица', 'building': '18с22', 'lat': 55.789674, 'lng': 37.659191, 'description': None, 'raw': 'Москва, 3-я Рыбинская улица, 18с22', 'metro': None, 'metro_stations': [], 'id': '17265597'}",,,2025-01-13T12:43:39+0300,2025-01-13T12:43:39+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115403191,"{'type': 'MAKEUP', 'tariff': None}",,https://api.hh.ru/vacancies/115403191?host=hh.ru,https://hh.ru/vacancy/115403191,[],"{'id': '3558', 'name': 'iFCM', 'url': 'https://api.hh.ru/employers/3558', 'alternate_url': 'https://hh.ru/employer/3558', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/6917375.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1324336.png', '90': 'https://img.hhcdn.ru/employer-logo/6917374.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3558', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Управление автотранспортным предприятием от 6 лет. Знание рынка поставок и лизинга транспортных средств. Умение оперативно решать возникающие вопросы. ', 'responsibility': 'Контроль за техническим состоянием <highlighttext>транспорта</highlighttext>, соблюдением графика его технического обслуживания. Контроль получения и оплаты штрафов. Ведение отчетности, составление годового бюджета...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '67', 'name': 'Менеджер по логистике, менеджер по ВЭД'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
3,115373089,False,Кассир билетный,,False,False,"{'id': '25', 'name': 'Вологда', 'url': 'https://api.hh.ru/areas/25'}","{'from': 55000, 'to': 70000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Вологда', 'street': 'Движенческий переулок', 'building': '4', 'lat': 59.206411, 'lng': 39.885872, 'description': None, 'raw': 'Вологда, Движенческий переулок, 4', 'metro': None, 'metro_stations': [], 'id': '6549744'}",,,2025-01-13T10:16:05+0300,2025-01-13T10:16:05+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115373089,,,https://api.hh.ru/vacancies/115373089?host=hh.ru,https://hh.ru/vacancy/115373089,[],"{'id': '2971940', 'name': 'СППК', 'url': 'https://api.hh.ru/employers/2971940', 'alternate_url': 'https://hh.ru/employer/2971940', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/2230004.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/2230003.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/447009.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2971940', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Доброжелательность. Умение общаться.', 'responsibility': 'Реализация и проверка проездных документов в поездах пригородного сообщения.'}",,"{'id': 'shift', 'name': 'Сменный график'}",[],[],[],False,[],[],"[{'id': 'HOURS_12', 'name': '12\xa0часов'}]","[{'id': 'TWO_ON_TWO_OFF', 'name': '2/2'}]",False,"[{'id': '51', 'name': 'Кассир-операционист'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
4,115375447,False,Специалист (административный профиль),,True,False,"{'id': '4', 'name': 'Новосибирск', 'url': 'https://api.hh.ru/areas/4'}","{'from': 70000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Новосибирск', 'street': 'Советский район, микрорайон Академгородок, улица Арбузова', 'building': '1/1к6', 'lat': 54.87173, 'lng': 83.103686, 'description': None, 'raw': 'Новосибирск, Советский район, микрорайон Академгородок, улица Арбузова, 1/1к6', 'metro': None, 'metro_stations': [], 'id': '11795382'}",,,2025-01-13T10:27:34+0300,2025-01-13T10:27:34+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115375447,,,https://api.hh.ru/vacancies/115375447?host=hh.ru,https://hh.ru/vacancy/115375447,[],"{'id': '1570833', 'name': 'Вектор-Бест', 'url': 'https://api.hh.ru/employers/1570833', 'alternate_url': 'https://hh.ru/employer/1570833', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/2268272.png', '240': 'https://img.hhcdn.ru/employer-logo/2268273.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/456601.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1570833', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее профессиональное образование. Знание нормативных документов по делопроизводству. Знание основ трудового законодательства. Умение систематизировать, учитывать и вести документацию с использованием...', 'responsibility': 'Ведение внутренней документации компании (составление/регистрация/хранение). Разработка регламентирующих документов (памятки, инструкции). Ведение архивного дела, табельного учета. Организация процесса оформления...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '76', 'name': 'Менеджер/руководитель АХО'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
5,115353939,False,Оператор производственной линии,,False,False,"{'id': '212', 'name': 'Тольятти', 'url': 'https://api.hh.ru/areas/212'}","{'from': None, 'to': 98850, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Тольятти', 'street': 'Северная улица', 'building': '111', 'lat': 53.582207, 'lng': 49.225333, 'description': None, 'raw': 'Тольятти, Северная улица, 111', 'metro': None, 'metro_stations': [], 'id': '2093816'}",,,2025-01-13T08:01:44+0300,2025-01-13T08:01:44+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115353939,,,https://api.hh.ru/vacancies/115353939?host=hh.ru,https://hh.ru/vacancy/115353939,[],"{'id': '3782776', 'name': 'Тольяттинский Кабельный Завод', 'url': 'https://api.hh.ru/employers/3782776', 'alternate_url': 'https://hh.ru/employer/3782776', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/2840503.png', '240': 'https://img.hhcdn.ru/employer-logo/2840504.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/599812.PNG'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3782776', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Желание применить свой опыт работы или научиться новому.', 'responsibility': 'Работа на производстве LAN кабеля (перемотка). Для выполнения задач понадобится:'}",,"{'id': 'shift', 'name': 'Сменный график'}",[],[],[],False,[],[],"[{'id': 'HOURS_12', 'name': '12\xa0часов'}]","[{'id': 'TWO_ON_TWO_OFF', 'name': '2/2'}]",False,"[{'id': '85', 'name': 'Оператор производственной линии'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
6,115399739,False,Специалист отдела логистики,,False,False,"{'id': '1642', 'name': 'Нижнекамск', 'url': 'https://api.hh.ru/areas/1642'}","{'from': 71000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Нижнекамск', 'street': 'Промзона территория', 'building': None, 'lat': 55.601127, 'lng': 51.937787, 'description': None, 'raw': 'Нижнекамск, Промзона территория', 'metro': None, 'metro_stations': [], 'id': '1310943'}",,,2025-01-13T12:19:13+0300,2025-01-13T12:19:13+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115399739,,,https://api.hh.ru/vacancies/115399739?host=hh.ru,https://hh.ru/vacancy/115399739,[],"{'id': '2413862', 'name': 'Татшина', 'url': 'https://api.hh.ru/employers/2413862', 'alternate_url': 'https://hh.ru/employer/2413862', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1346511.jpg', '90': 'https://img.hhcdn.ru/employer-logo/7005986.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/7005987.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2413862', 'accredited_it_employer': False, 'trusted': True}","{'requirement': '...профиль) образования: «Автоматизация технологических процессов и производств», «Экономика», «Менеджмент». «Бизнес-информатика», «Юриспруденция», «Машиностроение», «Химическая технология», ""Специалист по логистике на <highlighttext>транспорте</highlighttext>"".', 'responsibility': '...перевозки грузов <highlighttext>транспортом</highlighttext>). Координация и обеспечение выполнения заявок, поданных от отделов реализации. Целесообразность, способы доставки грузов, вид <highlighttext>транспорта</highlighttext>. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '67', 'name': 'Менеджер по логистике, менеджер по ВЭД'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
7,115366445,False,Водитель,,False,False,"{'id': '43', 'name': 'Калуга', 'url': 'https://api.hh.ru/areas/43'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Калуга', 'street': 'Автомобильная улица', 'building': '1', 'lat': 54.572467, 'lng': 36.356437, 'description': None, 'raw': 'Калуга, Автомобильная улица, 1', 'metro': None, 'metro_stations': [], 'id': '5886653'}",,,2025-01-13T09:40:41+0300,2025-01-13T09:40:41+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115366445,,,https://api.hh.ru/vacancies/115366445?host=hh.ru,https://hh.ru/vacancy/115366445,[],"{'id': '25763', 'name': 'АГР', 'url': 'https://api.hh.ru/employers/25763', 'alternate_url': 'https://hh.ru/employer/25763', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1185180.png', '90': 'https://img.hhcdn.ru/employer-logo/6361146.png', '240': 'https://img.hhcdn.ru/employer-logo/6361147.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=25763', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Среднее профессиональное образование. Водительское удостоверение категории В. Опыт работы водителем от 1 года, подтвержденный в трудовой книжке. Бережное отношение к...', 'responsibility': 'Основная функция сотрудника: Перемещение автомобилей. Перемещение товарных автомобилей по территории и стоянкам завода. Сверка VIN номеров товарных автомобилей. '}",,"{'id': 'shift', 'name': 'Сменный график'}",[],[],[],False,[],[],"[{'id': 'HOURS_12', 'name': '12\xa0часов'}]","[{'id': 'TWO_ON_TWO_OFF', 'name': '2/2'}]",False,"[{'id': '21', 'name': 'Водитель'}]",True,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
8,115406514,False,Делопроизводитель,,False,False,"{'id': '1345', 'name': 'Тобольск', 'url': 'https://api.hh.ru/areas/1345'}","{'from': 48560, 'to': 48560, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Тобольск', 'street': '9-й микрорайон', 'building': '28А', 'lat': 58.230671, 'lng': 68.284637, 'description': None, 'raw': 'Тобольск, 9-й микрорайон, 28А', 'metro': None, 'metro_stations': [], 'id': '6433316'}",,,2025-01-13T13:09:41+0300,2025-01-13T13:09:41+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115406514,,,https://api.hh.ru/vacancies/115406514?host=hh.ru,https://hh.ru/vacancy/115406514,[],"{'id': '2389302', 'name': 'Сибирская Промышленная Группа', 'url': 'https://api.hh.ru/employers/2389302', 'alternate_url': 'https://hh.ru/employer/2389302', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/2160291.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/2160290.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/429555.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2389302', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы секретарем руководителя/делопроизводителем от 1 года. Продвинутый пользователь Microsoft Office.', 'responsibility': 'Ведение протоколов встреч и совещаний, распределение задач на участников, контроль их исполнения. Административная и организационная поддержка руководителя. Ведение календаря руководителя. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '33', 'name': 'Делопроизводитель, архивариус'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
9,115401236,False,Охранник,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 100000, 'to': 100000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T12:28:19+0300,2025-01-13T12:28:19+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115401236,,,https://api.hh.ru/vacancies/115401236?host=hh.ru,https://hh.ru/vacancy/115401236,[],"{'id': '4969', 'name': 'Регстаэр', 'url': 'https://api.hh.ru/employers/4969', 'alternate_url': 'https://hh.ru/employer/4969', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1144004.png', '240': 'https://img.hhcdn.ru/employer-logo/6196586.png', '90': 'https://img.hhcdn.ru/employer-logo/6196585.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4969', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы охранником VIP-персон, бутиков, частных резиденций не менее года. Готовность предоставить рекомендации.', 'responsibility': 'Обеспечение безопасности территории и VIP-персон. Контроль пропускного режима.'}",,"{'id': 'shift', 'name': 'Сменный график'}",[],[],[],False,[],[],"[{'id': 'FLEXIBLE', 'name': 'По\xa0договорённости'}]","[{'id': 'TWO_ON_TWO_OFF', 'name': '2/2'}]",False,"[{'id': '90', 'name': 'Охранник'}]",True,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
10,115410780,False,Директор по строительству/Руководитель СМР,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 300000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Волгоград', 'street': 'улица 40 лет ВЛКСМ', 'building': '55', 'lat': 48.490877, 'lng': 44.610094, 'description': None, 'raw': 'Волгоград, улица 40 лет ВЛКСМ, 55', 'metro': None, 'metro_stations': [], 'id': '15216480'}",,,2025-01-13T13:36:45+0300,2025-01-13T13:36:45+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115410780,,,https://api.hh.ru/vacancies/115410780?host=hh.ru,https://hh.ru/vacancy/115410780,[],"{'id': '9218692', 'name': 'МСУ-1', 'url': 'https://api.hh.ru/employers/9218692', 'alternate_url': 'https://hh.ru/employer/9218692', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1256873.png', '90': 'https://img.hhcdn.ru/employer-logo/6647822.png', '240': 'https://img.hhcdn.ru/employer-logo/6647823.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9218692', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы с низшего звена (монтажник), мастер, прораб в строительно-монтажом управлении промышленного строительства. Опыт управления строительно-монтажным управлением в...', 'responsibility': 'Организация и управление строительно-монтажными работами по всем направлениям (общестроительные, монтаж металлоконструкций, технологических трубопроводов, технологического оборудования, ЭМР и КИП и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'SIX_ON_ONE_OFF', 'name': '6/1'}]",False,"[{'id': '108', 'name': 'Руководитель строительного проекта'}]",True,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
11,115402333,False,Юрист (связь),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 180000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Озерковская набережная', 'building': '14с1', 'lat': 55.741475, 'lng': 37.637308, 'description': None, 'raw': 'Москва, Озерковская набережная, 14с1', 'metro': {'station_name': 'Новокузнецкая', 'line_name': 'Замоскворецкая', 'station_id': '2.89', 'line_id': '2', 'lat': 55.742391, 'lng': 37.62928}, 'metro_stations': [{'station_name': 'Новокузнецкая', 'line_name': 'Замоскворецкая', 'station_id': '2.89', 'line_id': '2', 'lat': 55.742391, 'lng': 37.62928}, {'station_name': 'Третьяковская', 'line_name': 'Калужско-Рижская', 'station_id': '6.90', 'line_id': '6', 'lat': 55.74073, 'lng': 37.625624}, {'station_name': 'Третьяковская', 'line_name': 'Калининская', 'station_id': '8.91', 'line_id': '8', 'lat': 55.741125, 'lng': 37.626142}], 'id': '6264803'}",,,2025-01-13T12:37:51+0300,2025-01-13T12:37:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115402333,,,https://api.hh.ru/vacancies/115402333?host=hh.ru,https://hh.ru/vacancy/115402333,[],"{'id': '2131154', 'name': 'Глонасс', 'url': 'https://api.hh.ru/employers/2131154', 'alternate_url': 'https://hh.ru/employer/2131154', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/368311.png', '90': 'https://img.hhcdn.ru/employer-logo/1915502.png', '240': 'https://img.hhcdn.ru/employer-logo/1915503.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2131154', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее юридическое образование. Microsoft Office. Знания и работа по закону «О Связи» 126-ФЗ, 4 часть ГК РФ (РИД).', 'responsibility': 'Подготовкой и правовой экспертизой договоров на отчуждение исключительных прав, лицензионных договоров, договоров подряда и т.д. Правовой экспертизой и согласованием...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '146', 'name': 'Юрист'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
12,115376606,False,Офис-менеджер,,False,False,"{'id': '17', 'name': 'Белгород', 'url': 'https://api.hh.ru/areas/17'}","{'from': 50000, 'to': 50000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T10:33:27+0300,2025-01-13T10:33:27+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115376606,,,https://api.hh.ru/vacancies/115376606?host=hh.ru,https://hh.ru/vacancy/115376606,[],"{'id': '791791', 'name': 'Зеленая долина, ГК', 'url': 'https://api.hh.ru/employers/791791', 'alternate_url': 'https://hh.ru/employer/791791', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/856742.jpg', '90': 'https://img.hhcdn.ru/employer-logo/3867843.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/3867844.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=791791', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Владение ПК, знание программ Microsoft. Навыки делового общения. Ответственность. Коммуникабельность. Исполнительность.', 'responsibility': 'Работа с внутренней, внешней документацией (обработка, подписание. Регистрация, ознакомление). Администрирование рабочих совещаний и подготовка к ним. Ведение табеля своего подразделения. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '88', 'name': 'Офис-менеджер'}]",True,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
13,115403357,False,Специалист по сопровождению партнеров,,False,False,"{'id': '4', 'name': 'Новосибирск', 'url': 'https://api.hh.ru/areas/4'}","{'from': 80000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'город Новосибирск', 'street': 'Окружная улица', 'building': '29в', 'lat': 55.083601, 'lng': 82.938396, 'description': None, 'raw': 'город Новосибирск, Окружная улица, 29в', 'metro': {'station_name': 'Заельцовская', 'line_name': 'Ленинская', 'station_id': '52.294', 'line_id': '52', 'lat': 55.059291, 'lng': 82.912569}, 'metro_stations': [{'station_name': 'Заельцовская', 'line_name': 'Ленинская', 'station_id': '52.294', 'line_id': '52', 'lat': 55.059291, 'lng': 82.912569}], 'id': '202137'}",,,2025-01-13T12:45:03+0300,2025-01-13T12:45:03+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115403357,,,https://api.hh.ru/vacancies/115403357?host=hh.ru,https://hh.ru/vacancy/115403357,[],"{'id': '828199', 'name': '«Предприятие «ЭЛТЕКС»', 'url': 'https://api.hh.ru/employers/828199', 'alternate_url': 'https://hh.ru/employer/828199', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1139178.png', '240': 'https://img.hhcdn.ru/employer-logo/6177302.png', '90': 'https://img.hhcdn.ru/employer-logo/6177301.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=828199', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Грамотная письменная и устная речь и навыки деловой переписки. Внимательность, собранность, многозадачность. Опыт работа в 1С. Высшее техническое образование.', 'responsibility': 'Формирование первичной бухгалтерской документации. Сопровождение процесса ремонта оборудования от получения заявки до ее закрытия. Взаимодействие с техническими службами предприятия, складом...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '71', 'name': 'Менеджер по работе с партнерами'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
